NameOfFile Method CorCoeff PValue Species Gene Samples
Prionailurus_bengalensis.COX1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.084 0.976 Prionailurus_bengalensis COX1 20
Prionailurus_bengalensis.COX1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.011 0.7 Prionailurus_bengalensis COX1 20
Prionailurus_bengalensis.COX1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.051 0.9 Prionailurus_bengalensis COX1 30
Prionailurus_bengalensis.COX1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.038 0.939 Prionailurus_bengalensis COX1 30
Prionailurus_bengalensis.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.068 0.834 Prionailurus_bengalensis COX2 10
Prionailurus_bengalensis.COX2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.021 0.659 Prionailurus_bengalensis COX2 10
Prionailurus_bengalensis.COX2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.102 0.932 Prionailurus_bengalensis COX2 20
Prionailurus_bengalensis.COX2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.052 0.952 Prionailurus_bengalensis COX2 20
Prionailurus_bengalensis.COX3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.018 0.575 Prionailurus_bengalensis COX3 10
Prionailurus_bengalensis.COX3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0 0.501 Prionailurus_bengalensis COX3 10
Prionailurus_bengalensis.COX3.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.013 0.354 Prionailurus_bengalensis COX3 20
Prionailurus_bengalensis.COX3.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.009 0.396 Prionailurus_bengalensis COX3 20
Prionailurus_bengalensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.027 0.364 Prionailurus_bengalensis CytB 10
Prionailurus_bengalensis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.038 0.842 Prionailurus_bengalensis CytB 10
Prionailurus_bengalensis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.01 0.581 Prionailurus_bengalensis CytB 20
Prionailurus_bengalensis.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.059 0.957 Prionailurus_bengalensis CytB 20
Prionailurus_bengalensis.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.026 0.733 Prionailurus_bengalensis CytB 30
Prionailurus_bengalensis.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.053 0.945 Prionailurus_bengalensis CytB 30
Prionailurus_bengalensis.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.009 0.579 Prionailurus_bengalensis CytB 40
Prionailurus_bengalensis.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.049 0.975 Prionailurus_bengalensis CytB 40
Prionailurus_bengalensis.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0 0.496 Prionailurus_bengalensis CytB 50
Prionailurus_bengalensis.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.011 0.658 Prionailurus_bengalensis CytB 50
Prionailurus_bengalensis.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.053 0.846 Prionailurus_bengalensis ND1 10
Prionailurus_bengalensis.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.005 0.441 Prionailurus_bengalensis ND1 10
Prionailurus_bengalensis.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.033 0.796 Prionailurus_bengalensis ND1 20
Prionailurus_bengalensis.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.036 0.844 Prionailurus_bengalensis ND1 20
Prionailurus_bengalensis.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.062 0.911 Prionailurus_bengalensis ND1 30
Prionailurus_bengalensis.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.016 0.64 Prionailurus_bengalensis ND1 30
Prionailurus_bengalensis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.031 0.236 Prionailurus_bengalensis ND2 10
Prionailurus_bengalensis.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.028 0.242 Prionailurus_bengalensis ND2 20
Prionailurus_bengalensis.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.013 0.583 Prionailurus_bengalensis ND2 20
Prionailurus_bengalensis.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.004 0.527 Prionailurus_bengalensis ND2 30
Prionailurus_bengalensis.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.064 0.05 Prionailurus_bengalensis ND2 30
Prionailurus_bengalensis.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.001 0.475 Prionailurus_bengalensis ND2 40
Prionailurus_bengalensis.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.023 0.27 Prionailurus_bengalensis ND2 40
Prionailurus_bengalensis.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.013 0.407 Prionailurus_bengalensis ND3 10
Prionailurus_bengalensis.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.134 0.906 Prionailurus_bengalensis ND3 10
Prionailurus_bengalensis.ND4L.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.196 0.042 Prionailurus_bengalensis ND4L 10
Prionailurus_bengalensis.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.043 0.79 Prionailurus_bengalensis ND4 10
Prionailurus_bengalensis.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.005 0.488 Prionailurus_bengalensis ND4 10
Prionailurus_bengalensis.ND4.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.033 0.204 Prionailurus_bengalensis ND4 20
Prionailurus_bengalensis.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.05 0.901 Prionailurus_bengalensis ND4 20
Prionailurus_bengalensis.ND4.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.021 0.334 Prionailurus_bengalensis ND4 30
Prionailurus_bengalensis.ND4.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.052 0.877 Prionailurus_bengalensis ND4 30
Prionailurus_bengalensis.ND4.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.034 0.768 Prionailurus_bengalensis ND4 40
Prionailurus_bengalensis.ND4.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.006 0.543 Prionailurus_bengalensis ND4 40
Prionailurus_bengalensis.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.014 0.566 Prionailurus_bengalensis ND5 10
Prionailurus_bengalensis.ND5.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.03 0.663 Prionailurus_bengalensis ND5 10
Prionailurus_bengalensis.ND5.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.137 0 Prionailurus_bengalensis ND5 20
Prionailurus_bengalensis.ND5.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.009 0.332 Prionailurus_bengalensis ND5 20
Prionailurus_bengalensis.ND5.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.12 0.005 Prionailurus_bengalensis ND5 30
Prionailurus_bengalensis.ND5.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.03 0.713 Prionailurus_bengalensis ND5 30
Prionailurus_bengalensis.ND5.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.136 0 Prionailurus_bengalensis ND5 40
Prionailurus_bengalensis.ND5.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.056 0.969 Prionailurus_bengalensis ND5 40
Prionailurus_viverrinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.007 0.407 Prionailurus_viverrinus CytB 10
Prionailurus_viverrinus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.039 0.927 Prionailurus_viverrinus CytB 10
Prochilodus_lineatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.135 0.127 Prochilodus_lineatus ATP6 10
Prochilodus_lineatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0 0.497 Prochilodus_lineatus ATP6 20
Prochilodus_lineatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.005 0.46 Prochilodus_lineatus ATP6 20
Prochilodus_lineatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.024 0.333 Prochilodus_lineatus ATP6 30
Prochilodus_lineatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.052 0.194 Prochilodus_lineatus ATP6 30
Prochilodus_lineatus.ATP6.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.014 0.37 Prochilodus_lineatus ATP6 40
Prochilodus_lineatus.ATP6.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.016 0.34 Prochilodus_lineatus ATP6 40
Prochilodus_nigricans.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.046 0.583 Prochilodus_nigricans ATP6 10
Prochilodus_nigricans.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.027 0.628 Prochilodus_nigricans ATP6 20
Prochilodus_nigricans.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.111 0.081 Prochilodus_nigricans ATP6 20
Procyon_lotor.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.032 0.7 Procyon_lotor ATP6 10
Procyon_lotor.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.036 0.818 Procyon_lotor COX1 10
Procyon_lotor.COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.016 0.591 Procyon_lotor COX1 10
Procyon_lotor.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.072 0.145 Procyon_lotor COX2 10
Procyon_lotor.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.05 0.028 Procyon_lotor CytB 10
Procyon_lotor.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.016 0.677 Procyon_lotor CytB 10
Procyon_lotor.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.013 0.569 Procyon_lotor ND1 10
Procyon_lotor.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.006 0.389 Procyon_lotor ND1 10
Procyon_lotor.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.435 Procyon_lotor ND2 10
Procyon_lotor.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.022 0.612 Procyon_lotor ND2 10
Procyon_lotor.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.047 0.062 Procyon_lotor ND4 10
Procyon_lotor.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.049 0.113 Procyon_lotor ND4 10
Procyon_lotor.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.002 0.533 Procyon_lotor ND5 10
Procyon_lotor.ND5.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.063 0.011 Procyon_lotor ND5 10
Procypris_rabaudi.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.132 0.77 Procypris_rabaudi CytB 10
Procypris_rabaudi.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.013 0.489 Procypris_rabaudi CytB 10
Procypris_rabaudi.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.063 0.203 Procypris_rabaudi CytB 20
Procypris_rabaudi.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.162 0.077 Procypris_rabaudi CytB 20
Proechimys_cuvieri.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.092 0.046 Proechimys_cuvieri CytB 10
Proechimys_cuvieri.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.069 0.063 Proechimys_cuvieri CytB 10
Propithecus_diadema.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.063 0.8 Propithecus_diadema CytB 10
Propithecus_diadema.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.039 0.095 Propithecus_diadema CytB 10
Propithecus_verreauxi.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.076 0.221 Propithecus_verreauxi ND3 10
Propithecus_verreauxi.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.105 0.05 Propithecus_verreauxi ND3 10
Propithecus_verreauxi.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.021 0.293 Propithecus_verreauxi ND4 10
Propithecus_verreauxi.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.041 0.9 Propithecus_verreauxi ND4 10
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.038 0.42 Proterorhinus_marmoratus CytB 10
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.165 0.93 Proterorhinus_marmoratus CytB 10
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.003 0.45 Proterorhinus_marmoratus CytB 20
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.005 0.67 Proterorhinus_marmoratus CytB 20
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.056 0.089 Proterorhinus_marmoratus CytB 30
Proterorhinus_marmoratus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.004 0.631 Proterorhinus_marmoratus CytB 30
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.175 0.005 Proterorhinus_semilunaris CytB 10
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.072 0.924 Proterorhinus_semilunaris CytB 10
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.135 0.004 Proterorhinus_semilunaris CytB 20
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.023 0.646 Proterorhinus_semilunaris CytB 20
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.114 0.001 Proterorhinus_semilunaris CytB 30
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.043 0.913 Proterorhinus_semilunaris CytB 30
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.11 0.001 Proterorhinus_semilunaris CytB 40
Proterorhinus_semilunaris.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.055 0.969 Proterorhinus_semilunaris CytB 40
Protobothrops_flavoviridis.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.036 0.83 Protobothrops_flavoviridis COX1 10
Protobothrops_flavoviridis.COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.002 0.498 Protobothrops_flavoviridis COX1 10
Protobothrops_flavoviridis.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.11 0.076 Protobothrops_flavoviridis COX2 10
Protobothrops_flavoviridis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.029 0.241 Protobothrops_flavoviridis CytB 10
Protobothrops_flavoviridis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.018 0.854 Protobothrops_flavoviridis CytB 10
Protobothrops_flavoviridis.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.014 0.373 Protobothrops_flavoviridis ND1 10
Protobothrops_flavoviridis.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.014 0.49 Protobothrops_flavoviridis ND1 10
Protobothrops_flavoviridis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.014 0.572 Protobothrops_flavoviridis ND2 10
Protobothrops_flavoviridis.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.001 0.495 Protobothrops_flavoviridis ND2 10
Protobothrops_flavoviridis.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.003 0.451 Protobothrops_flavoviridis ND5 10
Protobothrops_flavoviridis.ND5.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.002 0.571 Protobothrops_flavoviridis ND5 10
Protobothrops_jerdonii.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.005 0.567 Protobothrops_jerdonii CytB 10
Protobothrops_jerdonii.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.022 0.213 Protobothrops_jerdonii CytB 10
Protobothrops_jerdonii.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.014 0.879 Protobothrops_jerdonii CytB 20
Protobothrops_jerdonii.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.035 0.942 Protobothrops_jerdonii CytB 20
Protobothrops_jerdonii.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.007 0.57 Protobothrops_jerdonii ND4 10
Protobothrops_jerdonii.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.04 0.146 Protobothrops_jerdonii ND4 10
Protobothrops_jerdonii.ND4.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.016 0.695 Protobothrops_jerdonii ND4 20
Protobothrops_jerdonii.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.006 0.416 Protobothrops_jerdonii ND4 20
Protobothrops_jerdonii.ND4.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.016 0.689 Protobothrops_jerdonii ND4 30
Protobothrops_jerdonii.ND4.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.025 0.218 Protobothrops_jerdonii ND4 30
Prunella_modularis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.03 0.604 Prunella_modularis ND2 10
Pseudogobio_esocinus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.001 0.501 Pseudogobio_esocinus CytB 10
Pseudogobio_esocinus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.049 0.032 Pseudogobio_esocinus CytB 10
Pseudogobio_esocinus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.017 0.762 Pseudogobio_esocinus CytB 20
Pseudogobio_esocinus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.021 0.832 Pseudogobio_esocinus CytB 20
Pseudogobio_esocinus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.028 0.94 Pseudogobio_esocinus CytB 30
Pseudogobio_esocinus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.007 0.644 Pseudogobio_esocinus CytB 30
Pseudogobio_esocinus.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.017 0.852 Pseudogobio_esocinus CytB 40
Pseudogobio_esocinus.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.008 0.686 Pseudogobio_esocinus CytB 40
Pseudogobio_esocinus.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.015 0.786 Pseudogobio_esocinus CytB 50
Pseudogobio_esocinus.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.012 0.764 Pseudogobio_esocinus CytB 50
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0 0.485 Pseudogobio_vaillanti CytB 10
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.007 0.328 Pseudogobio_vaillanti CytB 10
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.009 0.305 Pseudogobio_vaillanti CytB 20
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.024 0.855 Pseudogobio_vaillanti CytB 20
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.01 0.242 Pseudogobio_vaillanti CytB 30
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.016 0.808 Pseudogobio_vaillanti CytB 30
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.001 0.494 Pseudogobio_vaillanti CytB 40
Pseudogobio_vaillanti.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.019 0.856 Pseudogobio_vaillanti CytB 40
Pseudois_nayaur.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.052 0.004 Pseudois_nayaur CytB 10
Pseudois_nayaur.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.007 0.648 Pseudois_nayaur CytB 10
Pseudois_nayaur.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.066 0.001 Pseudois_nayaur CytB 20
Pseudois_nayaur.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.027 0.116 Pseudois_nayaur CytB 20
Pseudois_nayaur.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.029 0.017 Pseudois_nayaur CytB 30
Pseudois_nayaur.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.007 0.361 Pseudois_nayaur CytB 30
Pseudois_nayaur.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.043 0 Pseudois_nayaur CytB 40
Pseudois_nayaur.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.01 0.709 Pseudois_nayaur CytB 40
Pseudois_nayaur.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.046 0 Pseudois_nayaur CytB 50
Pseudois_nayaur.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.007 0.668 Pseudois_nayaur CytB 50
Pseudopungtungia_nigra.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.129 0.036 Pseudopungtungia_nigra CytB 10
Pseudopungtungia_nigra.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.018 0.523 Pseudopungtungia_nigra CytB 10
Pseudopungtungia_nigra.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.092 0.019 Pseudopungtungia_nigra CytB 20
Pseudopungtungia_nigra.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.021 0.283 Pseudopungtungia_nigra CytB 20
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.054 0.7 Pseudopungtungia_tenuicorpus CytB 10
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.014 0.575 Pseudopungtungia_tenuicorpus CytB 20
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.054 0.241 Pseudopungtungia_tenuicorpus CytB 20
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.019 0.341 Pseudopungtungia_tenuicorpus CytB 30
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.031 0.275 Pseudopungtungia_tenuicorpus CytB 30
Pseudorasbora_parva.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.041 0.851 Pseudorasbora_parva CytB 10
Pseudorasbora_parva.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.017 0.235 Pseudorasbora_parva CytB 10
Pseudorasbora_parva.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.013 0.35 Pseudorasbora_parva CytB 20
Pseudorasbora_parva.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.033 0.12 Pseudorasbora_parva CytB 20
Pseudorasbora_parva.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.028 0.156 Pseudorasbora_parva CytB 30
Pseudorasbora_parva.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.031 0.102 Pseudorasbora_parva CytB 30
Pseudorasbora_parva.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.007 0.352 Pseudorasbora_parva CytB 40
Pseudorasbora_parva.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.008 0.674 Pseudorasbora_parva CytB 40
Pseudorasbora_parva.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.022 0.154 Pseudorasbora_parva CytB 50
Pseudorasbora_parva.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.011 0.758 Pseudorasbora_parva CytB 50
Pseudoxiphophorus_bimaculatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.024 0.812 Pseudoxiphophorus_bimaculatus ATP6 10
Pseudoxiphophorus_bimaculatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.019 0.217 Pseudoxiphophorus_bimaculatus ATP6 10
Pseudoxiphophorus_bimaculatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.022 0.865 Pseudoxiphophorus_bimaculatus ATP6 20
